species,lon,lat,source
Myrmotherula unicolor,-47.63333333,-24.7,Hasui
Myrmotherula unicolor,-45.93333333,-23.71666667,Hasui
Myrmotherula unicolor,-45.9,-23.76666667,Hasui
Tinamus solitarius,-46.31666667,-23.86666667,Hasui
Myrmotherula unicolor,-44.93333333,-23.33333333,Hasui
Myrmotherula unicolor,-45.11666667,-23.41666667,Hasui
Myrmotherula unicolor,-45.11666667,-23.46666667,Hasui
Myrmotherula unicolor,-47.91666667,-25.08333333,Hasui
Myrmotherula unicolor,-46.78333333,-24.18333333,Hasui
Myrmotherula unicolor,-45.86666667,-23.63333333,Hasui
Myrmotherula unicolor,-45.16666667,-23.48333333,Hasui
Drymophila genei,-45.33333333,-22.7,Hasui
Drymophila genei,-44.6,-22.76666667,Hasui
Drymophila genei,-44.36666667,-22.78333333,Hasui
Drymophila genei,-45.51666667,-22.76666667,Hasui
Drymophila genei,-44.61666667,-22.71666667,Hasui
Drymophila genei,-44.61666667,-22.73333333,Hasui
Drymophila genei,-44.8,-22.4,Hasui
Drymophila genei,-45.23333333,-22.56666667,Hasui
Drymophila genei,-45.43333333,-22.65,Hasui
Drymophila genei,-45.48333333,-22.68333333,Hasui
Drymophila genei,-45.46666667,-22.71666667,Hasui
Drymophila genei,-44.41666667,-22.71666667,Hasui
Drymophila ochropyga,-46.76666667,-23.61666667,Hasui
Drymophila ochropyga,-46.63333333,-23.75,Hasui
Drymophila ochropyga,-46.3,-23.76666667,Hasui
Drymophila ochropyga,-46.38333333,-23.76666667,Hasui
Drymophila ochropyga,-46.2,-23.51666667,Hasui
Drymophila ochropyga,-46.58333333,-23.58333333,Hasui
Drymophila ochropyga,-46.61666667,-23.96666667,Hasui
Drymophila ochropyga,-47.55,-22.7,Hasui
Drymophila ochropyga,-45.45,-23.56666667,Hasui
Drymophila ochropyga,-45.86666667,-23.63333333,Hasui
Drymophila ochropyga,-46.6,-23.26666667,Hasui
Drymophila ochropyga,-46.65,-23.43333333,Hasui
Drymophila ochropyga,-46.66666667,-22.68333333,Hasui
Drymophila ochropyga,-47.21666667,-24.05,Hasui
Drymophila ochropyga,-47.6,-23.41666667,Hasui
Drymophila ochropyga,-49.35,-23,Hasui
Drymophila ochropyga,-49.6,-23.23333333,Hasui
Drymophila ochropyga,-48.15,-22.66666667,Hasui
Drymophila ochropyga,-47.48333333,-22.35,Hasui
Drymophila ochropyga,-49.6,-22.4,Hasui
Drymophila ochropyga,-47.91666667,-24.18333333,Hasui
Drymophila ochropyga,-45.33333333,-23.85,Hasui
Drymophila ochropyga,-44.81666667,-23.35,Hasui
Drymophila ochropyga,-45.11666667,-23.5,Hasui
Drymophila ochropyga,-47.95,-24.06666667,Hasui
Drymophila ochropyga,-47.98333333,-24.05,Hasui
Drymophila ochropyga,-48.35,-24.96666667,Hasui
Drymophila ochropyga,-48.11666667,-24.95,Hasui
Drymophila ochropyga,-48.58333333,-24.41666667,Hasui
Drymophila ochropyga,-48.35,-24.3,Hasui
Drymophila ochropyga,-44.41666667,-22.71666667,Hasui
Drymophila ochropyga,-47.58333333,-22.48333333,Hasui
Drymophila ochropyga,-45.66666667,-23.63333333,Hasui
Tinamus solitarius,-46.61666667,-23.96666667,Hasui
Merulaxis ater,-46.3,-23.76666667,Hasui
Merulaxis ater,-46.5,-23.96666667,Hasui
Merulaxis ater,-46.55,-23.95,Hasui
Merulaxis ater,-46.61666667,-23.96666667,Hasui
Merulaxis ater,-47.01666667,-24.36666667,Hasui
Merulaxis ater,-47.75,-24.18333333,Hasui
Merulaxis ater,-47.55,-24.7,Hasui
Merulaxis ater,-45.45,-23.56666667,Hasui
Merulaxis ater,-45.35,-23.78333333,Hasui
Merulaxis ater,-45.63333333,-23.76666667,Hasui
Merulaxis ater,-45.86666667,-23.63333333,Hasui
Merulaxis ater,-45.83333333,-23.75,Hasui
Merulaxis ater,-47.16666667,-24.03333333,Hasui
Merulaxis ater,-48.86666667,-24.6,Hasui
Merulaxis ater,-44.36666667,-22.78333333,Hasui
Merulaxis ater,-47.91666667,-24.18333333,Hasui
Merulaxis ater,-47.93333333,-24.16666667,Hasui
Merulaxis ater,-45.33333333,-23.85,Hasui
Merulaxis ater,-45.93333333,-23.71666667,Hasui
Merulaxis ater,-44.83333333,-23.33333333,Hasui
Merulaxis ater,-44.81666667,-23.35,Hasui
Merulaxis ater,-45.11666667,-23.41666667,Hasui
Merulaxis ater,-45.13333333,-23.36666667,Hasui
Merulaxis ater,-45.11666667,-23.46666667,Hasui
Merulaxis ater,-48.58333333,-24.41666667,Hasui
Merulaxis ater,-44.41666667,-22.71666667,Hasui
Merulaxis ater,-45.66666667,-23.63333333,Hasui
Merulaxis ater,-48.06666667,-24.23333333,Hasui
Tinamus solitarius,-47.5,-24.31666667,Hasui
Anabacerthia amaurotis,-46.4,-23.73333333,Hasui
Anabacerthia amaurotis,-56.3,-23.76666667,Hasui
Anabacerthia amaurotis,-46.61666667,-23.96666667,Hasui
Anabacerthia amaurotis,-47.5,-24.31666667,Hasui
Anabacerthia amaurotis,-45.86666667,-23.63333333,Hasui
Anabacerthia amaurotis,-45.88333333,-23.18333333,Hasui
Anabacerthia amaurotis,-47.6,-23.86666667,Hasui
Anabacerthia amaurotis,-45.95,-22.91666667,Hasui
Anabacerthia amaurotis,-44.6,-22.76666667,Hasui
Anabacerthia amaurotis,-44.36666667,-22.78333333,Hasui
Anabacerthia amaurotis,-45.33333333,-23.85,Hasui
Anabacerthia amaurotis,-47.98333333,-24.05,Hasui
Anabacerthia amaurotis,-48.35,-24.96666667,Hasui
Anabacerthia amaurotis,-48.41666667,-24.26666667,Hasui
Anabacerthia amaurotis,-45.45,-22.71666667,Hasui
Anabacerthia amaurotis,-44.61666667,-22.73333333,Hasui
Anabacerthia amaurotis,-45.48333333,-22.68333333,Hasui
Anabacerthia amaurotis,-45.66666667,-23.63333333,Hasui
Anabacerthia amaurotis,-46.65,-23.43333333,Hasui
Hemitriccus obsoletus,-45.13333333,-23.36666667,Hasui
Hemitriccus obsoletus,-44.6,-22.76666667,Hasui
Hemitriccus obsoletus,-44.45,-22.81666667,Hasui
Hemitriccus obsoletus,-45.11666667,-23.35,Hasui
Hemitriccus obsoletus,-44.61666667,-22.71666667,Hasui
Hemitriccus obsoletus,-44.61666667,-22.73333333,Hasui
Hemitriccus obsoletus,-44.41666667,-22.71666667,Hasui
Hemitriccus orbitatus,-48.31666667,-21.26666667,Hasui
Hemitriccus orbitatus,-48.91666667,-22.8,Hasui
Hemitriccus orbitatus,-48.86666667,-22.96666667,Hasui
Hemitriccus orbitatus,-48.51666667,-23.71666667,Hasui
Hemitriccus orbitatus,-48.15,-22.66666667,Hasui
Hemitriccus orbitatus,-47.06666667,-22.9,Hasui
Hemitriccus orbitatus,-49.41666667,-22.11666667,Hasui
Hemitriccus orbitatus,-49.61666667,-22.05,Hasui
Hemitriccus orbitatus,-46.3,-23.76666667,Hasui
Hemitriccus orbitatus,-46.46666667,-23.9,Hasui
Hemitriccus orbitatus,-46.58333333,-23.58333333,Hasui
Hemitriccus orbitatus,-46.61666667,-23.96666667,Hasui
Hemitriccus orbitatus,-47.4,-24.65,Hasui
Hemitriccus orbitatus,-47.46666667,-24.68333333,Hasui
Hemitriccus orbitatus,-47.5,-24.63333333,Hasui
Hemitriccus orbitatus,-47.85,-24.26666667,Hasui
Hemitriccus orbitatus,-47.81666667,-24.33333333,Hasui
Hemitriccus orbitatus,-47.8,-24.4,Hasui
Hemitriccus orbitatus,-47.55,-24.7,Hasui
Hemitriccus orbitatus,-45.4,-22.8,Hasui
Hemitriccus orbitatus,-45.83333333,-23.75,Hasui
Hemitriccus orbitatus,-45,-23.4,Hasui
Hemitriccus orbitatus,-45.11666667,-23.41666667,Hasui
Hemitriccus orbitatus,-46.88333333,-23.2,Hasui
Hemitriccus orbitatus,-46.71666667,-23.43333333,Hasui
Hemitriccus orbitatus,-46.66666667,-22.68333333,Hasui
Hemitriccus orbitatus,-52.65,-22.23333333,Hasui
Hemitriccus orbitatus,-50.75,-22.95,Hasui
Tinamus solitarius,-47.75,-24.18333333,Hasui
Hemitriccus orbitatus,-47.98333333,-23.71666667,Hasui
Hemitriccus orbitatus,-47.6,-23.41666667,Hasui
Hemitriccus orbitatus,-48.06666667,-24.23333333,Hasui
Hemitriccus orbitatus,-47.58333333,-21.71666667,Hasui
Hemitriccus orbitatus,-48.55,-21.61666667,Hasui
Hemitriccus orbitatus,-49.35,-23,Hasui
Hemitriccus orbitatus,-48.36666667,-23.4,Hasui
Hemitriccus orbitatus,-48.51666667,-23.65,Hasui
Hemitriccus orbitatus,-48.03333333,-22.08333333,Hasui
Hemitriccus orbitatus,-48.2,-22.66666667,Hasui
Hemitriccus orbitatus,-48.08333333,-22.68333333,Hasui
Hemitriccus orbitatus,-47.05,-22.85,Hasui
Hemitriccus orbitatus,-47.86666667,-22.13333333,Hasui
Hemitriccus orbitatus,-47.1,-22.83333333,Hasui
Hemitriccus orbitatus,-49.66666667,-22.33333333,Hasui
Hemitriccus orbitatus,-49.65,-22.4,Hasui
Hemitriccus orbitatus,-49.78333333,-21.95,Hasui
Hemitriccus orbitatus,-47.01666667,-24.36666667,Hasui
Hemitriccus orbitatus,-47.86666667,-24.58333333,Hasui
Hemitriccus orbitatus,-47.76666667,-22.61666667,Hasui
Hemitriccus orbitatus,-47.5,-22.68333333,Hasui
Hemitriccus orbitatus,-45.896923,-23.747648,Hasui
Hemitriccus orbitatus,-44.83333333,-23.33333333,Hasui
Hemitriccus orbitatus,-44.81666667,-23.35,Hasui
Hemitriccus orbitatus,-44.93333333,-23.33333333,Hasui
Hemitriccus orbitatus,-45.06666667,-23.38333333,Hasui
Hemitriccus orbitatus,-45.11666667,-23.46666667,Hasui
Hemitriccus orbitatus,-46.65,-23.43333333,Hasui
Hemitriccus orbitatus,-47.18333333,-20.61666667,Hasui
Hemitriccus orbitatus,-47.23333333,-20.76666667,Hasui
Hemitriccus orbitatus,-52.25,-22.61666667,Hasui
Hemitriccus orbitatus,-48.35,-24.01666667,Hasui
Hemitriccus orbitatus,-48.9,-22.4,Hasui
Hemitriccus orbitatus,-45.66666667,-23.63333333,Hasui
Hemitriccus orbitatus,-46.93333333,-23.23333333,Hasui
Tinamus solitarius,-47.75,-24.21666667,Hasui
Tinamus solitarius,-47.83333333,-24.18333333,Hasui
Tinamus solitarius,-47.81666667,-24.21666667,Hasui
Tinamus solitarius,-47.81666667,-24.4,Hasui
Odontophorus capueira,-48.06049,-23.592026,Hasui
Odontophorus capueira,-48.4,-22.78333333,Hasui
Odontophorus capueira,-49.75,-21.5,Hasui
Odontophorus capueira,-49.75,-21.66666667,Hasui
Saltator maxillosus,-49.33333333,-24.11666667,Hasui
Saltator maxillosus,-44.6,-22.76666667,Hasui
Saltator maxillosus,-44.36666667,-22.78333333,Hasui
Saltator maxillosus,-45.45,-22.71666667,Hasui
Saltator maxillosus,-44.61666667,-22.71666667,Hasui
Odontophorus capueira,-49.7,-21.36666667,Hasui
Saltator maxillosus,-44.61666667,-22.73333333,Hasui
Saltator maxillosus,-45.43333333,-22.65,Hasui
Saltator maxillosus,-45.48333333,-22.68333333,Hasui
Saltator maxillosus,-45.46666667,-22.71666667,Hasui
Odontophorus capueira,-46.63333333,-23.75,Hasui
Odontophorus capueira,-46.45,-23.83333333,Hasui
Odontophorus capueira,-46.45,-23.5,Hasui
Odontophorus capueira,-46.58333333,-23.58333333,Hasui
Odontophorus capueira,-46.61666667,-23.88333333,Hasui
Tinamus solitarius,-45.35,-23.78333333,Hasui
Odontophorus capueira,-47.46666667,-24.68333333,Hasui
Odontophorus capueira,-47.61666667,-24.25,Hasui
Odontophorus capueira,-47.75,-24.18333333,Hasui
Odontophorus capueira,-47.85,-24.26666667,Hasui
Odontophorus capueira,-47.83333333,-24.3,Hasui
Odontophorus capueira,-45.86666667,-23.63333333,Hasui
Odontophorus capueira,-45.06666667,-23.43333333,Hasui
Odontophorus capueira,-45.13333333,-23.36666667,Hasui
Odontophorus capueira,-46.4,-23.18333333,Hasui
Odontophorus capueira,-46.46666667,-23.13333333,Hasui
Tinamus solitarius,-45.86666667,-23.71666667,Hasui
Odontophorus capueira,-47.78333333,-20.33333333,Hasui
Odontophorus capueira,-52.26666667,-21.85,Hasui
Odontophorus capueira,-50.41666667,-22.56666667,Hasui
Odontophorus capueira,-47.16666667,-24.03333333,Hasui
Odontophorus capueira,-47.6,-23.41666667,Hasui
Odontophorus capueira,-51.25,-20.65,Hasui
Odontophorus capueira,-51.5,-20.65,Hasui
Odontophorus capueira,-48.86666667,-24.6,Hasui
Odontophorus capueira,-48.2,-22.66666667,Hasui
Odontophorus capueira,-48.15,-22.66666667,Hasui
Tinamus solitarius,-45.88333333,-23.18333333,Hasui
Odontophorus capueira,-49.65,-22.4,Hasui
Odontophorus capueira,-47.76666667,-24.61666667,Hasui
Odontophorus capueira,-47.91666667,-24.18333333,Hasui
Odontophorus capueira,-47.93333333,-24.16666667,Hasui
Odontophorus capueira,-47.63333333,-24.7,Hasui
Odontophorus capueira,-45.33333333,-23.85,Hasui
Odontophorus capueira,-45.9,-23.76666667,Hasui
Odontophorus capueira,-44.81666667,-23.35,Hasui
Odontophorus capueira,-44.93333333,-23.33333333,Hasui
Odontophorus capueira,-45.06666667,-23.38333333,Hasui
Tinamus solitarius,-45.06666667,-23.43333333,Hasui
Odontophorus capueira,-45.11666667,-23.41666667,Hasui
Odontophorus capueira,-47.96666667,-24.06666667,Hasui
Odontophorus capueira,-47.98333333,-24.05,Hasui
Odontophorus capueira,-48.35,-24.96666667,Hasui
Odontophorus capueira,-48.11666667,-24.95,Hasui
Odontophorus capueira,-49.21666667,-24.28333333,Hasui
Odontophorus capueira,-49.16666667,-24.28333333,Hasui
Odontophorus capueira,-48.58333333,-24.41666667,Hasui
Odontophorus capueira,-48.41666667,-24.26666667,Hasui
Odontophorus capueira,-48.41666667,-24.3,Hasui
Tinamus solitarius,-45.13333333,-23.36666667,Hasui
Odontophorus capueira,-45.43333333,-22.65,Hasui
Odontophorus capueira,-45.46666667,-22.71666667,Hasui
Odontophorus capueira,-47.13333333,-21.33333333,Hasui
Odontophorus capueira,-47.8,-21.16666667,Hasui
Odontophorus capueira,-47.38333333,-22.18333333,Hasui
Odontophorus capueira,-45.66666667,-23.63333333,Hasui
Odontophorus capueira,-46.65,-23.43333333,Hasui
Odontophorus capueira,-50.86666667,-21.18333333,Hasui
Odontophorus capueira,-48.06666667,-24.23333333,Hasui
Odontophorus capueira,-45.58333333,-22.73333333,Hasui
Tinamus solitarius,-47.78333333,-20.33333333,Hasui
Tinamus solitarius,-52.1,-21.76666667,Hasui
Tinamus solitarius,-50.86666667,-21.18333333,Hasui
Tinamus solitarius,-47.16666667,-24.03333333,Hasui
Tinamus solitarius,-47.6,-23.41666667,Hasui
Tinamus solitarius,-48.5,-21.4,Hasui
Tinamus solitarius,-49.33333333,-24.11666667,Hasui
Tinamus solitarius,-48.58333333,-24.58333333,Hasui
Tinamus solitarius,-47.01666667,-24.36666667,Hasui
Tinamus solitarius,-47.91666667,-24.18333333,Hasui
Tinamus solitarius,-47.93333333,-24.16666667,Hasui
Tinamus solitarius,-45.33333333,-23.85,Hasui
Pseudastur polionotus,-47,-24.31666667,Hasui
Pseudastur polionotus,-47.75,-24.18333333,Hasui
Pseudastur polionotus,-47.6,-23.41666667,Hasui
Tinamus solitarius,-45.93333333,-23.71666667,Hasui
Pseudastur polionotus,-47.91666667,-24.18333333,Hasui
Pseudastur polionotus,-45.33333333,-23.85,Hasui
Pseudastur polionotus,-45.86666667,-23.63333333,Hasui
Pseudastur polionotus,-45.06666667,-23.38333333,Hasui
Pseudastur polionotus,-45.11666667,-23.41666667,Hasui
Pseudastur polionotus,-45.13333333,-23.36666667,Hasui
Pseudastur polionotus,-45.11666667,-23.5,Hasui
Pseudastur polionotus,-47.98333333,-24.05,Hasui
Pseudastur polionotus,-48.35,-24.96666667,Hasui
Tinamus solitarius,-45.9,-23.76666667,Hasui
Pseudastur polionotus,-48.41666667,-24.26666667,Hasui
Pseudastur polionotus,-48.41666667,-24.3,Hasui
Pseudastur polionotus,-48.35,-24.3,Hasui
Tinamus solitarius,-44.83333333,-23.33333333,Hasui
Tinamus solitarius,-44.81666667,-23.35,Hasui
Tinamus solitarius,-45.06666667,-23.38333333,Hasui
Tinamus solitarius,-45.11666667,-23.41666667,Hasui
Tinamus solitarius,-46.65,-23.43333333,Hasui
Tinamus solitarius,-52.35,-22.53333333,Hasui
Tinamus solitarius,-52.16666667,-22.61666667,Hasui
Tinamus solitarius,-47.98333333,-24.05,Hasui
Tinamus solitarius,-48.35,-24.96666667,Hasui
Tinamus solitarius,-48.11666667,-24.95,Hasui
Tinamus solitarius,-48.58333333,-24.41666667,Hasui
Tinamus solitarius,-48.41666667,-24.26666667,Hasui
Tinamus solitarius,-48.41666667,-24.3,Hasui
Tinamus solitarius,-47.8,-21.16666667,Hasui
Tinamus solitarius,-45.86666667,-23.63333333,Hasui
Tinamus solitarius,-45.66666667,-23.63333333,Hasui
Tinamus solitarius,-52.65,-22.23333333,Hasui
Tinamus solitarius,-48.23333333,-24.3,Hasui
Tinamus solitarius,-48.35,-24.3,Hasui
Tinamus solitarius,-48.06666667,-24.23333333,Hasui
Touit melanonotus,-47.85,-21.31666667,Hasui
Touit melanonotus,-44.9,-23.33333333,Hasui
Touit melanonotus,-45.11666667,-23.41666667,Hasui
Touit melanonotus,-45.11666667,-23.46666667,Hasui
Touit melanonotus,-45,-23.4,Hasui
Touit melanonotus,-47.91666667,-25.08333333,Hasui
Touit melanonotus,-48.06666667,-24.23333333,Hasui
Touit surdus,-45.33333333,-23.85,Hasui
Amazona brasiliensis,-47.68333333,-24.81666667,Hasui
Amazona brasiliensis,-48.11666667,-25.06666667,Hasui
Amazona brasiliensis,-47.91666667,-25.08333333,Hasui
Amazona brasiliensis,-47.48333333,-24.66666667,Hasui
Amazona brasiliensis,-47.85,-24.88333333,Hasui
Amazona brasiliensis,-47.83333333,-24.88333333,Hasui
Amazona brasiliensis,-46.2,-23.88333333,Hasui
Onychorhynchus swainsoni,-48.6788,-24.8123,Hasui
Automolus lammi,-35.9334,-9.3001,Hasui
Automolus lammi,-36.4261,-9.24,Hasui
Phylloscartes beckeri,-40.5217,-15.773,Hasui
Phylloscartes beckeri,-39.6645,-13.115,Hasui
Myrmotherula snowi,-35.9051,-8.8525,Hasui
Anabacerthia amaurotis,-50.8901,-28.3562,Hasui
Drymophila ochropyga,-44.5673,-22.4607,Hasui
Merulaxis ater,-44.7614,-22.7412,Hasui
Automolus lammi,-35.9938,-8.9345,Hasui
Hemitriccus obsoletus,-50.74,-27.9053,Hasui
Hemitriccus obsoletus,-44.5063,-22.9114,Hasui
Hemitriccus obsoletus,-44.8337,-23.2011,Hasui
Hemitriccus obsoletus,-44.3572,-22.7976,Hasui
Hemitriccus obsoletus,-45.616,-22.7327,Hasui
Hemitriccus obsoletus,-44.9844,-23.2298,Hasui
Hemitriccus obsoletus,-45.2076,-23.4447,Hasui
Hemitriccus obsoletus,-45.262,-23.4882,Hasui
Hemitriccus obsoletus,-51.1703,-24.512,Hasui
Hemitriccus obsoletus,-51.1853,-25.5551,Hasui
Hemitriccus obsoletus,-48.9801,-25.4953,Hasui
Hemitriccus obsoletus,-48.9523,-25.8918,Hasui
Hemitriccus obsoletus,-51.0298,-27.5208,Hasui
Hemitriccus obsoletus,-48.8245,-27.7054,Hasui
Hemitriccus obsoletus,-48.7919,-27.5098,Hasui
Hemitriccus obsoletus,-49.4186,-27.7797,Hasui
Hemitriccus obsoletus,-52.5873,-27.2359,Hasui
Hemitriccus obsoletus,-49.7311,-27.1841,Hasui
Hemitriccus obsoletus,-52.877,-28.0777,Hasui
Hemitriccus obsoletus,-50.4073,-28.6991,Hasui
Hemitriccus obsoletus,-53.8562,-27.2211,Hasui
Hemitriccus obsoletus,-53.6265,-27.4024,Hasui
Drymophila rubricollis,-43.5118,-20.4308,Hasui
Drymophila rubricollis,-43.5812,-20.2667,Hasui
Drymophila rubricollis,-43.5378,-20.0128,Hasui
Drymophila rubricollis,-44.5063,-22.9114,Hasui
Drymophila rubricollis,-42.7773,-22.4184,Hasui
Drymophila rubricollis,-42.4774,-22.3777,Hasui
Drymophila rubricollis,-44.8337,-23.2011,Hasui
Drymophila rubricollis,-43.3968,-22.574,Hasui
Drymophila rubricollis,-44.3572,-22.7976,Hasui
Drymophila rubricollis,-46.394,-23.3751,Hasui
Drymophila rubricollis,-47.702,-23.7536,Hasui
Drymophila rubricollis,-45.8322,-23.5676,Hasui
Drymophila rubricollis,-51.1193,-24.5106,Hasui
Drymophila rubricollis,-50.5746,-25.362,Hasui
Drymophila rubricollis,-53.7167,-25.1647,Hasui
Drymophila rubricollis,-51.2264,-23.4539,Hasui
Drymophila rubricollis,-51.5673,-24.6059,Hasui
Drymophila rubricollis,-50.7549,-24.0197,Hasui
Drymophila rubricollis,-49.0199,-25.5129,Hasui
Drymophila rubricollis,-49.9335,-25.5212,Hasui
Drymophila rubricollis,-48.9858,-25.3565,Hasui
Drymophila rubricollis,-50.5651,-24.3333,Hasui
Drymophila rubricollis,-49.1828,-25.0067,Hasui
Drymophila rubricollis,-50.1979,-24.2445,Hasui
Drymophila rubricollis,-49.5722,-27.8748,Hasui
Drymophila rubricollis,-50.74,-27.9053,Hasui
Drymophila rubricollis,-49.3766,-26.4577,Hasui
Drymophila rubricollis,-49.0586,-26.5155,Hasui
Drymophila rubricollis,-49.0489,-26.2332,Hasui
Drymophila rubricollis,-49.7311,-27.1841,Hasui
Drymophila rubricollis,-50.1098,-27.1869,Hasui
Drymophila rubricollis,-49.1894,-26.7392,Hasui
Drymophila rubricollis,-49.2299,-26.7663,Hasui
Drymophila rubricollis,-49.337,-27.367,Hasui
Drymophila rubricollis,-49.8561,-26.8808,Hasui
Drymophila rubricollis,-53.8562,-27.2211,Hasui
Drymophila rubricollis,-53.6265,-27.4024,Hasui
Scytalopus speluncae,-44.5063,-22.9114,Hasui
Scytalopus speluncae,-42.9771,-22.4676,Hasui
Scytalopus speluncae,-44.8337,-23.2011,Hasui
Scytalopus speluncae,-44.9713,-21.714,Hasui
Scytalopus speluncae,-44.3572,-22.7976,Hasui
Scytalopus speluncae,-45.0321,-23.2516,Hasui
Scytalopus speluncae,-45.4128,-22.7172,Hasui
Scytalopus speluncae,-49.0295,-24.6574,Hasui
Scytalopus speluncae,-49.672,-25.5807,Hasui
Scytalopus speluncae,-48.983,-25.2968,Hasui
Scytalopus speluncae,-48.2971,-25.1625,Hasui
Scytalopus speluncae,-51.0168,-25.5667,Hasui
Scytalopus speluncae,-51.5673,-24.6059,Hasui
Scytalopus speluncae,-50.2454,-24.5599,Hasui
Scytalopus speluncae,-49.1419,-27.27,Hasui
Scytalopus speluncae,-48.8887,-27.1017,Hasui
Scytalopus speluncae,-50.74,-27.9053,Hasui
Scytalopus speluncae,-49.3766,-26.4577,Hasui
Scytalopus speluncae,-49.0489,-26.2332,Hasui
Scytalopus speluncae,-49.7508,-27.5901,Hasui
Scytalopus speluncae,-49.2141,-26.6707,Hasui
Scytalopus speluncae,-48.8142,-27.7191,Hasui
Scytalopus speluncae,-49.8533,-27.9295,Hasui
Scytalopus speluncae,-50.4073,-28.6991,Hasui
Scytalopus speluncae,-51.114,-29.5553,Hasui
Scytalopus speluncae,-51.7552,-28.8734,Hasui
Scytalopus speluncae,-52.158,-29.267,Hasui
Scytalopus speluncae,-51.1084,-29.3518,Hasui
Scytalopus speluncae,-51.1155,-29.3871,Hasui
Anabacerthia amaurotis,-44.5063,-22.9114,Hasui
Anabacerthia amaurotis,-41.8294,-21.8325,Hasui
Anabacerthia amaurotis,-43.4073,-22.5585,Hasui
Anabacerthia amaurotis,-44.5528,-22.3896,Hasui
Anabacerthia amaurotis,-44.4571,-22.8528,Hasui
Anabacerthia amaurotis,-45.0321,-23.2516,Hasui
Anabacerthia amaurotis,-47.2123,-23.8431,Hasui
Anabacerthia amaurotis,-46.5269,-23.7937,Hasui
Anabacerthia amaurotis,-44.621,-22.689,Hasui
Anabacerthia amaurotis,-46.9246,-23.8902,Hasui
Anabacerthia amaurotis,-47.5622,-24.0048,Hasui
Anabacerthia amaurotis,-48.8607,-25.1704,Hasui
Anabacerthia amaurotis,-48.9479,-25.4111,Hasui
Anabacerthia amaurotis,-48.9801,-25.4953,Hasui
Anabacerthia amaurotis,-49.0139,-25.3867,Hasui
Anabacerthia amaurotis,-50.2825,-29.555,Hasui
Anabacerthia amaurotis,-52.158,-29.267,Hasui
Anabacerthia amaurotis,-52.5333,-29.3833,Hasui
Drymophila ochropyga,-43.493,-19.2183,Hasui
Drymophila ochropyga,-40.5217,-15.773,Hasui
Drymophila ochropyga,-43.0913,-19.8595,Hasui
Drymophila ochropyga,-43.908,-19.9676,Hasui
Drymophila ochropyga,-44.2168,-21.9519,Hasui
Drymophila ochropyga,-44.2573,-20.1856,Hasui
Drymophila ochropyga,-43.6726,-19.8381,Hasui
Drymophila ochropyga,-46.0261,-22.8813,Hasui
Drymophila ochropyga,-42.1191,-19.7924,Hasui
Drymophila ochropyga,-43.4957,-20.0998,Hasui
Drymophila ochropyga,-43.4993,-21.1345,Hasui
Drymophila ochropyga,-42.9333,-18.6944,Hasui
Drymophila ochropyga,-43.2637,-19.5686,Hasui
Drymophila ochropyga,-43.628,-20.6136,Hasui
Drymophila ochropyga,-41.7842,-17.598,Hasui
Drymophila ochropyga,-42.0256,-20.3595,Hasui
Drymophila ochropyga,-42.3125,-20.2955,Hasui
